Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
54,0,Travel_Rarely,Research & Development,1,3,Medical,0,4,Research Director,4,0,17328,6,0,19,3,4,29,3,2,20,12,7
58,0,Travel_Rarely,Research & Development,1,3,Medical,0,5,Research Director,1,1,19701,3,1,21,4,3,32,3,3,9,1,5
55,0,Travel_Rarely,Research & Development,1,4,Medical,1,4,Research Director,4,2,14732,2,0,13,3,4,31,4,4,7,0,0
36,0,Travel_Rarely,Sales,3,4,Marketing,0,2,Sales Executive,2,0,9278,3,1,16,3,4,15,3,3,5,0,1
31,1,Travel_Frequently,Sales,1,4,Life Sciences,0,1,Sales Representative,3,0,1359,1,0,12,3,2,1,3,3,1,0,0
30,0,Travel_Rarely,Sales,7,4,Marketing,0,2,Sales Executive,1,2,4779,7,0,14,3,2,8,3,3,3,0,2
31,0,Travel_Rarely,Research & Development,8,5,Life Sciences,0,4,Research Director,2,0,16422,3,0,11,3,3,9,3,4,3,1,0
34,0,Travel_Frequently,Research & Development,1,4,Other,1,1,Research Scientist,1,2,2996,5,0,14,3,3,10,2,3,4,1,3
31,1,Travel_Rarely,Research & Development,8,3,Life Sciences,0,1,Research Scientist,2,0,1261,1,0,12,3,3,1,3,4,1,0,0
27,0,Travel_Rarely,Research & Development,11,1,Life Sciences,1,1,Laboratory Technician,1,1,2099,0,0,14,3,2,6,3,4,5,1,4
36,0,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2,Laboratory Technician,4,0,5810,1,0,16,3,3,10,2,2,10,1,8
36,0,Travel_Rarely,Sales,16,4,Marketing,0,2,Sales Executive,1,1,5647,4,0,13,3,1,11,3,2,3,0,2
47,0,Travel_Rarely,Research & Development,1,3,Technical Degree,1,1,Research Scientist,4,1,3420,7,0,12,3,3,17,2,2,6,1,2
25,1,Travel_Rarely,Sales,9,2,Life Sciences,1,1,Sales Representative,1,1,4400,3,0,12,3,1,6,2,3,3,2,2
37,0,Non-Travel,Research & Development,5,2,Technical Degree,1,1,Laboratory Technician,3,0,3500,0,0,14,3,1,7,2,1,6,1,3
56,0,Travel_Rarely,Research & Development,1,2,Life Sciences,0,1,Research Scientist,1,1,2066,2,0,22,4,4,5,3,4,3,1,0
47,0,Travel_Rarely,Research & Development,2,4,Medical,0,4,Research Director,3,1,17169,3,0,19,3,2,26,2,4,20,5,6
24,0,Travel_Rarely,Sales,4,1,Medical,0,2,Sales Executive,3,1,4162,1,1,12,3,3,5,3,3,5,0,3
32,0,Travel_Rarely,Sales,7,5,Marketing,1,2,Sales Executive,4,1,9204,4,0,12,3,3,7,3,2,4,0,3
34,0,Travel_Rarely,Research & Development,1,3,Life Sciences,0,1,Laboratory Technician,2,1,3294,5,0,17,3,1,7,2,2,5,0,2
41,0,Travel_Rarely,Research & Development,5,5,Medical,1,1,Research Scientist,3,1,2127,2,1,12,3,1,7,5,2,4,0,3
40,0,Non-Travel,Research & Development,9,4,Other,1,2,Laboratory Technician,3,2,3975,3,0,11,3,3,11,2,4,8,0,7
31,0,Travel_Rarely,Sales,8,2,Life Sciences,1,3,Sales Executive,4,2,10793,1,0,18,3,1,13,5,3,13,9,9
46,1,Travel_Rarely,Sales,9,3,Marketing,1,3,Sales Executive,4,2,10096,4,0,11,3,1,28,1,4,7,4,3
39,1,Non-Travel,Research & Development,2,3,Life Sciences,0,1,Laboratory Technician,1,0,3646,2,1,23,4,2,11,2,4,1,0,0
31,1,Travel_Frequently,Research & Development,1,5,Life Sciences,0,3,Manufacturing Director,2,0,7446,1,0,11,3,1,10,2,3,10,4,7
45,0,Travel_Rarely,Research & Development,20,3,Medical,1,3,Healthcare Representative,1,2,10851,2,1,18,3,2,24,2,3,7,0,7
31,0,Travel_Rarely,Human Resources,8,2,Medical,0,1,Human Resources,2,0,2109,9,0,18,3,4,8,3,3,3,0,2
31,1,Travel_Frequently,Research & Development,2,3,Life Sciences,1,1,Laboratory Technician,4,1,3722,6,1,13,3,3,7,2,1,2,2,2
45,0,Travel_Rarely,Research & Development,29,3,Technical Degree,1,3,Manufacturing Director,4,1,9380,4,1,18,3,4,10,4,4,3,1,2
48,0,Travel_Rarely,Sales,7,3,Marketing,1,2,Sales Executive,1,2,5486,4,0,11,3,1,15,3,3,2,2,2
34,1,Travel_Rarely,Human Resources,9,4,Technical Degree,0,1,Human Resources,3,1,2742,1,0,15,3,4,2,0,3,2,2,2
40,0,Non-Travel,Research & Development,8,1,Medical,1,3,Research Director,2,2,13757,2,0,11,3,3,16,5,3,9,4,8
28,0,Travel_Rarely,Sales,5,3,Medical,1,2,Sales Executive,1,0,8463,0,0,18,3,4,6,4,3,5,1,3
44,0,Non-Travel,Research & Development,5,3,Life Sciences,1,1,Laboratory Technician,3,0,3162,3,0,14,3,4,7,5,3,5,0,3
53,0,Travel_Rarely,Research & Development,2,3,Medical,1,4,Research Director,2,0,16598,4,0,12,3,2,35,2,2,9,8,8
49,0,Travel_Rarely,Research & Development,5,4,Technical Degree,1,2,Healthcare Representative,3,1,6651,2,0,14,3,2,20,0,2,3,1,2
40,0,Travel_Rarely,Research & Development,2,3,Medical,1,1,Research Scientist,3,2,2345,2,0,14,3,3,8,3,4,3,1,2
44,0,Travel_Rarely,Research & Development,20,3,Life Sciences,1,1,Research Scientist,2,0,3420,1,0,13,3,3,6,3,2,5,1,3
33,0,Travel_Frequently,Sales,7,3,Medical,1,2,Sales Executive,1,1,4373,0,0,14,3,1,5,2,3,4,0,3
34,0,Travel_Rarely,Sales,3,3,Other,1,2,Sales Executive,1,0,4759,3,0,18,3,4,15,2,3,13,3,12
30,0,Travel_Rarely,Sales,16,1,Life Sciences,1,2,Sales Executive,3,1,5301,8,0,15,3,3,4,2,2,2,2,2
42,0,Travel_Frequently,Research & Development,9,2,Medical,0,1,Laboratory Technician,4,0,3673,1,0,13,3,3,12,3,3,12,5,8
44,0,Travel_Frequently,Sales,1,5,Marketing,0,2,Sales Executive,3,1,4768,7,0,12,3,3,11,4,2,1,0,0
30,0,Non-Travel,Research & Development,7,3,Technical Degree,1,1,Research Scientist,3,2,1274,1,0,13,3,2,1,2,2,1,0,0
57,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1,2,Research Scientist,3,1,4900,0,0,24,4,1,13,2,2,12,2,8
49,0,Travel_Rarely,Research & Development,7,4,Life Sciences,1,3,Healthcare Representative,2,2,10466,3,0,14,3,2,29,3,3,8,0,7
34,0,Travel_Frequently,Research & Development,15,3,Medical,1,4,Research Director,1,2,17007,7,0,14,3,4,16,3,2,14,6,9
28,1,Travel_Frequently,Sales,1,3,Technical Degree,1,1,Sales Representative,3,1,2909,3,0,15,3,4,5,3,4,3,1,2
29,1,Travel_Frequently,Sales,13,3,Technical Degree,0,2,Sales Executive,2,0,5765,5,0,11,3,1,7,4,1,5,0,0
34,1,Travel_Rarely,Sales,24,4,Medical,0,2,Sales Executive,2,0,4599,0,1,23,4,3,16,2,4,15,10,10
35,0,Travel_Rarely,Sales,7,1,Life Sciences,1,1,Sales Representative,3,1,2404,1,0,13,3,1,1,3,3,1,0,0
24,1,Travel_Frequently,Research & Development,9,3,Medical,1,1,Laboratory Technician,1,0,3172,2,1,11,3,3,4,2,2,0,0,0
24,0,Non-Travel,Sales,13,2,Life Sciences,0,1,Sales Representative,2,1,2033,1,0,13,3,3,1,2,3,1,0,0
44,0,Travel_Frequently,Research & Development,2,1,Medical,1,3,Manufacturing Director,3,0,10209,5,1,18,3,2,16,2,2,2,2,2
29,0,Travel_Rarely,Sales,19,3,Life Sciences,1,2,Sales Executive,3,2,8620,1,0,14,3,3,10,3,3,10,0,4
30,0,Travel_Rarely,Human Resources,1,3,Life Sciences,1,1,Human Resources,3,2,2064,0,0,21,4,1,6,3,4,5,1,3
55,0,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2,Healthcare Representative,3,1,4035,0,1,16,3,2,4,2,3,3,1,2
33,0,Travel_Rarely,Research & Development,4,4,Medical,0,1,Laboratory Technician,2,1,3838,8,0,11,3,4,8,5,3,5,0,2
47,0,Travel_Rarely,Sales,14,3,Medical,0,2,Sales Executive,3,1,4591,3,1,17,3,3,11,4,2,5,1,2
28,1,Travel_Frequently,Research & Development,2,2,Medical,1,1,Laboratory Technician,1,0,2561,7,0,11,3,3,8,2,2,0,0,0
28,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1,Research Scientist,3,2,1563,1,0,14,3,4,1,2,1,1,0,0
28,0,Travel_Frequently,Sales,7,3,Life Sciences,1,2,Sales Executive,1,0,4898,0,0,14,3,4,5,5,3,4,1,3
49,0,Travel_Rarely,Research & Development,3,2,Medical,0,2,Laboratory Technician,1,1,4789,4,0,25,4,1,10,3,3,3,1,2
29,0,Travel_Frequently,Research & Development,2,1,Life Sciences,0,1,Laboratory Technician,2,1,3180,0,0,13,3,3,4,3,3,3,0,2
28,0,Travel_Rarely,Research & Development,29,1,Life Sciences,1,2,Manufacturing Director,2,1,6549,1,0,14,3,2,8,2,2,8,1,7
33,0,Travel_Rarely,Research & Development,8,5,Life Sciences,1,2,Healthcare Representative,3,0,6388,2,1,17,3,1,14,6,3,0,0,0
32,0,Travel_Rarely,Research & Development,10,3,Medical,1,3,Manager,4,0,11244,2,0,25,4,2,10,5,4,5,0,0
54,0,Travel_Frequently,Research & Development,11,4,Medical,0,4,Manager,4,2,16032,3,0,20,4,1,26,2,3,14,1,12
29,1,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1,Research Scientist,1,0,2362,6,0,13,3,3,11,2,1,9,0,7
44,0,Travel_Rarely,Research & Development,28,3,Life Sciences,1,4,Research Director,1,1,16328,3,0,13,3,3,24,1,4,20,14,17
39,0,Travel_Rarely,Research & Development,6,3,Life Sciences,0,3,Manufacturing Director,2,0,8376,4,0,18,3,4,9,3,3,2,2,2
46,0,Travel_Rarely,Sales,3,3,Life Sciences,0,4,Manager,2,1,16606,8,0,12,3,4,23,2,4,13,5,1
35,0,Travel_Rarely,Research & Development,16,3,Life Sciences,0,3,Healthcare Representative,2,0,8606,1,0,19,3,4,11,3,1,11,3,3
23,0,Travel_Rarely,Research & Development,20,1,Life Sciences,1,2,Laboratory Technician,3,0,2272,0,0,14,3,2,5,2,3,4,1,2
40,1,Travel_Rarely,Research & Development,9,4,Life Sciences,1,1,Laboratory Technician,1,0,2018,3,0,14,3,2,15,3,1,5,1,0
34,0,Travel_Rarely,Sales,1,3,Technical Degree,1,3,Sales Executive,3,1,7083,1,1,14,3,4,10,3,3,10,8,6
31,1,Travel_Frequently,Research & Development,3,3,Life Sciences,0,1,Research Scientist,3,0,4084,1,0,12,3,1,7,2,1,7,7,7
50,0,Travel_Frequently,Research & Development,22,5,Medical,1,4,Research Director,4,0,14411,1,1,13,3,4,32,2,3,32,13,9
34,0,Travel_Rarely,Sales,7,2,Technical Degree,1,1,Sales Representative,3,1,2308,0,1,25,4,2,12,4,3,11,5,7
42,0,Travel_Rarely,Research & Development,2,3,Medical,1,1,Laboratory Technician,2,1,4841,4,0,14,3,2,4,3,3,1,0,0
37,0,Travel_Rarely,Research & Development,13,3,Medical,1,2,Research Scientist,4,1,4285,1,0,17,3,1,10,2,3,10,3,7
29,0,Travel_Rarely,Research & Development,8,1,Other,0,2,Healthcare Representative,1,1,9715,3,0,13,3,3,9,3,3,7,0,7
33,0,Travel_Rarely,Research & Development,25,3,Life Sciences,1,2,Manufacturing Director,2,0,4320,1,0,13,3,4,5,2,3,5,0,2
45,0,Travel_Rarely,Research & Development,28,3,Technical Degree,1,1,Research Scientist,4,1,2132,4,0,20,4,4,8,3,3,5,0,3
42,0,Travel_Frequently,Research & Development,2,3,Life Sciences,1,3,Healthcare Representative,4,1,10124,2,1,14,3,3,24,3,1,20,13,9
40,0,Travel_Rarely,Sales,9,2,Medical,1,2,Sales Executive,1,1,5473,0,0,12,3,4,9,5,4,8,7,1
33,0,Travel_Rarely,Research & Development,28,4,Life Sciences,1,2,Laboratory Technician,3,1,5207,1,1,12,3,2,15,3,3,15,5,7
40,0,Travel_Rarely,Human Resources,6,2,Medical,1,4,Manager,4,0,16437,1,1,21,4,4,21,2,3,21,7,7
24,0,Travel_Rarely,Research & Development,21,2,Technical Degree,1,1,Laboratory Technician,1,2,2296,0,0,14,3,2,2,3,3,1,0,0
40,0,Non-Travel,Research & Development,8,2,Life Sciences,1,2,Healthcare Representative,4,2,4069,3,1,18,3,3,8,2,3,2,2,2
45,0,Travel_Rarely,Research & Development,1,4,Technical Degree,1,3,Healthcare Representative,2,2,7441,1,0,12,3,1,10,4,3,10,7,7
35,0,Travel_Rarely,Sales,28,4,Life Sciences,0,1,Sales Representative,3,1,2430,0,0,23,4,1,6,5,3,5,4,2
32,0,Travel_Rarely,Research & Development,5,2,Life Sciences,0,2,Research Scientist,2,1,5878,3,0,12,3,1,12,2,3,7,2,5
36,0,Travel_Rarely,Sales,2,4,Life Sciences,1,1,Sales Representative,4,0,2644,3,1,21,4,4,7,3,2,3,1,2
48,0,Travel_Rarely,Sales,16,4,Life Sciences,0,2,Sales Executive,3,2,6439,8,0,14,3,3,18,2,3,8,7,7
29,0,Travel_Rarely,Research & Development,9,3,Life Sciences,1,1,Research Scientist,3,1,2451,6,0,18,3,1,5,2,2,1,0,0
33,0,Travel_Rarely,Sales,8,4,Life Sciences,1,2,Sales Executive,1,1,6392,2,0,13,3,4,8,6,1,2,2,2
30,1,Travel_Rarely,Sales,1,3,Life Sciences,1,2,Sales Executive,1,1,9714,1,0,11,3,4,10,4,3,10,6,7
38,0,Travel_Frequently,Human Resources,10,4,Human Resources,1,2,Human Resources,3,1,6077,3,0,11,3,3,10,2,3,6,1,2
35,0,Travel_Rarely,Research & Development,1,3,Medical,1,1,Laboratory Technician,1,0,2450,1,0,19,3,2,3,3,3,3,1,2
30,0,Travel_Rarely,Sales,29,4,Technical Degree,1,3,Sales Executive,2,1,9250,3,0,12,3,2,9,3,3,4,1,3
35,1,Travel_Rarely,Research & Development,2,3,Life Sciences,0,1,Laboratory Technician,1,2,2074,1,1,12,3,4,1,2,3,1,0,0
53,1,Travel_Rarely,Research & Development,2,5,Technical Degree,0,3,Manufacturing Director,4,1,10169,0,0,16,3,2,34,4,3,33,1,9
38,1,Travel_Rarely,Research & Development,2,3,Medical,1,2,Manufacturing Director,2,1,4855,4,0,11,3,1,7,2,3,5,1,4
32,0,Non-Travel,Research & Development,1,4,Technical Degree,1,2,Research Scientist,1,1,4087,4,0,14,3,2,9,3,2,6,1,2
48,0,Travel_Rarely,Research & Development,15,4,Other,0,1,Research Scientist,1,1,2367,8,0,12,3,4,10,3,2,8,7,6
34,0,Travel_Rarely,Research & Development,7,4,Medical,1,1,Research Scientist,4,0,2972,1,0,13,3,3,1,4,1,1,0,0
55,0,Travel_Rarely,Sales,26,5,Marketing,1,5,Manager,4,1,19586,1,0,21,4,3,36,3,3,36,2,13
34,0,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2,Research Scientist,4,1,5484,9,0,17,3,2,9,3,2,2,2,1
26,0,Travel_Rarely,Research & Development,3,3,Life Sciences,0,1,Research Scientist,4,1,2061,1,0,21,4,1,1,5,3,1,0,0
38,0,Travel_Rarely,Sales,14,3,Life Sciences,1,2,Sales Executive,2,1,9924,0,0,11,3,4,10,3,3,9,7,7
38,0,Travel_Rarely,Sales,16,3,Life Sciences,0,2,Sales Executive,2,0,4198,2,0,12,3,2,8,5,4,3,1,2
36,0,Travel_Rarely,Sales,1,4,Life Sciences,0,2,Sales Executive,3,0,6815,6,0,13,3,1,15,5,3,1,0,0
29,0,Travel_Rarely,Research & Development,3,1,Medical,1,1,Laboratory Technician,1,0,4723,1,1,18,3,4,10,3,3,10,1,5
35,0,Travel_Rarely,Research & Development,10,4,Medical,0,2,Healthcare Representative,3,0,6142,3,1,16,3,3,10,4,3,5,0,4
39,0,Travel_Rarely,Sales,6,3,Medical,1,3,Sales Executive,3,1,8237,2,0,11,3,1,11,3,3,7,7,6
29,0,Travel_Frequently,Research & Development,2,1,Life Sciences,1,2,Healthcare Representative,4,2,8853,1,0,19,3,4,6,0,4,6,1,3
50,0,Travel_Rarely,Sales,9,3,Marketing,1,5,Manager,3,1,19331,4,1,16,3,3,27,2,3,1,0,0
23,0,Travel_Rarely,Research & Development,10,3,Technical Degree,1,1,Research Scientist,3,1,2073,2,0,16,3,4,4,2,3,2,2,2
36,0,Travel_Frequently,Research & Development,6,4,Life Sciences,1,2,Laboratory Technician,1,1,5562,3,1,13,3,4,9,3,3,3,0,2
42,0,Travel_Rarely,Research & Development,9,2,Other,1,5,Manager,4,0,19613,8,0,22,4,4,24,2,3,1,0,1
35,0,Travel_Rarely,Research & Development,28,3,Life Sciences,1,2,Laboratory Technician,3,1,3407,1,0,17,3,4,10,3,2,10,6,8
34,0,Travel_Frequently,Research & Development,10,4,Technical Degree,1,2,Healthcare Representative,3,1,5063,1,0,14,3,2,8,3,2,8,7,7
40,0,Travel_Rarely,Sales,14,2,Life Sciences,0,2,Sales Executive,1,1,4639,1,0,15,3,3,5,2,3,5,1,2
43,0,Travel_Rarely,Research & Development,27,3,Technical Degree,1,1,Laboratory Technician,2,2,4876,5,0,12,3,3,8,0,3,6,0,2
35,0,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1,Laboratory Technician,4,1,2690,1,0,18,3,4,1,5,2,1,0,1
46,0,Travel_Rarely,Sales,1,4,Life Sciences,1,4,Manager,1,0,17567,1,0,15,3,2,27,5,1,26,0,12
28,1,Travel_Rarely,Research & Development,24,3,Medical,1,1,Laboratory Technician,2,1,2408,1,1,17,3,3,1,3,3,1,0,0
22,0,Non-Travel,Research & Development,26,2,Other,0,1,Research Scientist,3,1,2814,1,1,14,3,2,4,2,2,4,1,3
50,0,Travel_Frequently,Research & Development,20,5,Medical,1,4,Healthcare Representative,3,1,11245,2,1,15,3,3,32,3,3,30,12,13
32,0,Travel_Rarely,Research & Development,5,4,Other,0,1,Research Scientist,4,1,3312,3,0,17,3,4,6,3,3,3,0,2
44,0,Travel_Rarely,Research & Development,7,3,Medical,0,5,Research Director,4,2,19049,0,1,14,3,4,23,4,2,22,1,10
30,0,Travel_Rarely,Research & Development,7,3,Medical,1,1,Research Scientist,2,1,2141,1,0,12,3,2,6,3,2,6,1,1
45,0,Travel_Rarely,Research & Development,5,5,Medical,0,2,Laboratory Technician,1,0,5769,1,1,14,3,1,10,3,3,10,1,4
45,0,Non-Travel,Sales,26,3,Marketing,1,2,Sales Executive,1,1,4385,1,0,15,3,1,10,2,3,10,4,5
31,0,Travel_Frequently,Sales,2,4,Other,1,2,Sales Executive,1,0,5332,7,0,13,3,4,10,3,3,5,0,3
36,0,Travel_Rarely,Research & Development,12,4,Life Sciences,0,2,Manufacturing Director,3,1,4663,9,1,12,3,2,7,2,3,3,1,1
34,0,Travel_Frequently,Research & Development,10,4,Life Sciences,1,2,Manufacturing Director,4,2,4724,1,0,13,3,1,9,3,3,9,7,2
49,0,Travel_Rarely,Research & Development,25,4,Life Sciences,0,1,Laboratory Technician,1,1,3211,1,0,14,3,4,10,3,2,9,1,4
39,0,Travel_Rarely,Research & Development,10,5,Medical,1,2,Manufacturing Director,1,1,5377,2,0,13,3,4,10,3,3,7,7,7
27,0,Travel_Rarely,Research & Development,19,3,Other,1,1,Laboratory Technician,1,2,4066,1,0,11,3,1,7,3,3,7,0,7
35,0,Travel_Rarely,Research & Development,18,5,Life Sciences,1,2,Research Scientist,1,1,5208,1,0,11,3,4,16,2,3,16,1,10
28,0,Travel_Rarely,Research & Development,27,3,Medical,0,2,Manufacturing Director,1,2,4877,0,0,21,4,2,6,5,2,5,0,0
21,0,Travel_Rarely,Research & Development,5,1,Medical,1,1,Research Scientist,4,0,3117,1,0,18,3,3,3,2,3,2,2,2
18,1,Travel_Frequently,Sales,3,2,Medical,0,1,Sales Representative,4,0,1569,1,1,12,3,3,0,2,4,0,0,0
47,0,Travel_Rarely,Human Resources,26,4,Life Sciences,0,5,Manager,3,1,19658,3,0,11,3,3,27,2,3,5,1,0
39,0,Travel_Rarely,Research & Development,3,2,Medical,1,2,Laboratory Technician,3,2,3069,0,0,15,3,4,11,3,3,10,0,7
40,0,Travel_Rarely,Research & Development,15,3,Life Sciences,0,3,Manufacturing Director,3,1,10435,1,0,13,3,4,18,2,3,18,14,12
35,0,Non-Travel,Research & Development,8,4,Life Sciences,0,2,Healthcare Representative,3,1,4148,1,0,12,3,4,15,5,3,14,2,9
37,0,Travel_Rarely,Research & Development,19,3,Life Sciences,1,2,Manufacturing Director,3,1,5768,3,0,17,3,1,9,2,2,4,0,2
39,0,Travel_Frequently,Research & Development,4,3,Medical,0,2,Manufacturing Director,3,0,5042,0,0,13,3,4,10,2,1,9,3,8
45,0,Travel_Rarely,Research & Development,2,2,Other,0,2,Manufacturing Director,4,2,5770,1,0,19,3,1,10,3,3,10,3,9
38,0,Travel_Rarely,Research & Development,2,2,Medical,0,3,Manufacturing Director,3,1,7756,3,1,19,3,4,10,6,4,5,0,2
35,1,Travel_Rarely,Sales,10,3,Medical,1,3,Sales Executive,1,1,10306,9,0,17,3,3,15,3,3,13,6,0
37,0,Travel_Rarely,Research & Development,10,3,Medical,0,1,Research Scientist,2,1,3936,1,0,11,3,1,8,2,1,8,7,7
40,0,Travel_Rarely,Research & Development,16,3,Life Sciences,0,3,Manufacturing Director,4,0,7945,6,1,15,3,4,18,2,2,4,3,3
44,0,Travel_Frequently,Human Resources,1,5,Human Resources,1,2,Human Resources,4,1,5743,4,1,11,3,3,14,3,3,10,0,2
48,0,Travel_Frequently,Research & Development,4,5,Medical,1,4,Manager,4,1,15202,2,0,25,4,2,23,3,3,2,2,2
35,1,Travel_Rarely,Sales,15,2,Medical,1,2,Sales Executive,4,2,5440,6,1,14,3,4,7,2,2,2,2,2
24,0,Travel_Frequently,Research & Development,2,1,Technical Degree,0,1,Research Scientist,4,0,3760,1,1,13,3,3,6,2,3,6,1,3
27,0,Travel_Rarely,Research & Development,8,3,Medical,0,1,Research Scientist,3,1,3517,7,0,17,3,1,5,0,3,3,0,2
27,0,Travel_Frequently,Research & Development,2,3,Medical,1,1,Research Scientist,4,0,2580,2,0,13,3,3,6,0,2,4,1,2
40,1,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1,Laboratory Technician,1,0,2166,3,1,14,3,2,10,3,1,4,0,3
29,0,Travel_Rarely,Sales,10,3,Medical,1,2,Sales Executive,3,0,5869,9,0,11,3,3,8,2,3,5,1,4
36,0,Travel_Rarely,Research & Development,5,4,Life Sciences,0,3,Healthcare Representative,1,1,8008,4,0,12,3,3,9,6,3,3,0,2
25,0,Travel_Frequently,Research & Development,2,1,Life Sciences,1,2,Manufacturing Director,3,2,5206,1,0,17,3,3,7,6,3,7,0,7
39,0,Travel_Rarely,Research & Development,12,3,Medical,1,2,Manufacturing Director,2,1,5295,4,0,21,4,3,7,3,3,5,1,0
49,0,Travel_Rarely,Research & Development,22,4,Other,0,4,Research Director,2,1,16413,3,0,16,3,2,27,2,3,4,1,2
50,0,Travel_Rarely,Research & Development,17,5,Life Sciences,0,3,Research Director,1,2,13269,5,0,15,3,3,19,3,3,14,1,11
20,0,Travel_Rarely,Sales,2,3,Medical,0,1,Sales Representative,3,0,2783,1,0,19,3,1,2,3,3,2,2,2
34,0,Travel_Rarely,Research & Development,3,3,Life Sciences,0,2,Research Scientist,2,2,5433,1,0,12,3,3,11,2,3,11,7,9
36,0,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1,Laboratory Technician,2,0,2013,2,0,11,3,3,15,4,3,4,1,3
49,0,Travel_Rarely,Research & Development,6,1,Life Sciences,0,4,Healthcare Representative,3,1,13966,2,1,19,3,2,30,3,3,15,2,12
36,0,Non-Travel,Research & Development,1,4,Medical,0,2,Manufacturing Director,3,1,4374,0,0,15,3,3,4,6,3,3,1,2
36,0,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2,Healthcare Representative,1,2,6842,6,0,20,4,1,13,3,3,5,0,4
54,0,Travel_Rarely,Research & Development,22,5,Medical,0,4,Manager,3,1,17426,3,0,25,4,3,36,6,3,10,4,7
43,0,Travel_Rarely,Research & Development,15,2,Life Sciences,1,4,Research Director,3,1,17603,1,0,24,4,1,14,3,3,14,6,11
35,1,Travel_Frequently,Sales,12,4,Other,1,2,Sales Executive,4,0,4581,3,1,24,4,1,13,2,4,11,6,7
38,0,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2,Research Scientist,4,1,4735,7,0,15,3,4,19,4,4,13,2,9
29,0,Travel_Rarely,Sales,5,3,Medical,1,2,Sales Executive,2,2,4187,1,1,13,3,2,10,3,2,10,0,9
33,0,Travel_Rarely,Sales,2,4,Medical,1,2,Sales Executive,4,2,5505,1,0,14,3,3,6,5,3,6,0,4
32,0,Travel_Rarely,Research & Development,2,3,Medical,1,2,Research Scientist,2,2,5470,0,0,13,3,3,10,4,2,9,1,6
31,0,Travel_Rarely,Sales,5,4,Life Sciences,0,2,Sales Executive,4,1,5476,1,0,11,3,1,10,2,3,10,0,2
49,0,Travel_Rarely,Research & Development,16,3,Medical,0,1,Laboratory Technician,1,2,2587,4,1,16,3,2,17,2,2,2,2,2
38,0,Travel_Frequently,Research & Development,2,3,Medical,0,1,Laboratory Technician,2,0,2440,1,0,22,4,2,4,3,3,4,3,3
47,0,Travel_Rarely,Sales,2,4,Life Sciences,0,4,Manager,2,2,15972,6,0,14,3,3,29,2,3,3,1,2
49,0,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4,Manager,3,0,15379,4,0,14,3,1,23,2,3,8,0,0
41,0,Travel_Rarely,Sales,23,2,Life Sciences,1,3,Sales Executive,3,0,7082,3,1,16,3,4,21,2,3,2,0,2
20,0,Travel_Rarely,Sales,9,1,Life Sciences,1,1,Sales Representative,1,0,2728,1,0,11,3,1,2,3,3,2,0,2
33,0,Non-Travel,Sales,16,3,Life Sciences,0,2,Sales Executive,4,2,5368,1,1,25,4,3,7,2,3,6,1,2
36,0,Travel_Rarely,Research & Development,26,4,Life Sciences,1,2,Healthcare Representative,3,1,5347,6,0,14,3,2,10,2,2,3,0,2
44,0,Travel_Rarely,Human Resources,1,3,Life Sciences,0,1,Human Resources,4,2,3195,4,1,18,3,1,8,2,3,2,2,2
23,1,Travel_Rarely,Research & Development,8,1,Medical,1,1,Laboratory Technician,3,0,3989,1,1,11,3,1,5,2,3,5,1,2
38,0,Travel_Rarely,Research & Development,4,2,Medical,0,1,Laboratory Technician,3,1,3306,7,0,19,3,4,7,5,2,0,0,0
53,0,Travel_Rarely,Research & Development,24,4,Medical,1,3,Healthcare Representative,4,1,7005,3,0,15,3,3,11,2,3,4,1,2
48,1,Travel_Frequently,Sales,7,2,Medical,0,1,Sales Representative,3,1,2655,2,1,11,3,3,19,3,3,9,7,7
32,1,Travel_Rarely,Research & Development,2,4,Life Sciences,1,1,Laboratory Technician,2,0,1393,1,0,12,3,1,1,2,3,1,0,0
26,0,Non-Travel,Research & Development,7,3,Medical,1,1,Laboratory Technician,4,0,2570,1,0,20,4,3,7,5,3,7,5,7
55,0,Travel_Rarely,Research & Development,22,3,Technical Degree,1,1,Research Scientist,2,2,3537,5,0,12,3,4,8,1,3,4,1,2
34,0,Travel_Rarely,Research & Development,5,2,Medical,1,2,Laboratory Technician,4,1,3986,1,0,14,3,3,15,3,4,15,4,13
60,0,Travel_Rarely,Research & Development,1,4,Medical,1,3,Healthcare Representative,4,2,10883,3,0,20,4,3,19,2,4,1,0,0
